origins,destinations,path,free_flow_time,cluster
89,76,36936373#4 201772610 157574535 -36933126#2 -36933126#1 -36933126#0 -269702559 -36933151#0 36933113 39820664#9 36933223 36933282#0 36933282#1 -36288851#2 36284386#0 36284386#1 36933240 394446867#1 710476653#0 710476653#1 710476654 -36934835#1 -36934835#0 36936220 37051113#0 37051113#1 1119245072 37056055#1 319058606 37052930 698018294#0 698018294#1 1238956370 36935056 36935040#0 36935040#1 36935040#2 36935040#3 1238956371 187827287 1119245264#0 1119245264#1 36936423#0 156467657 -156467656#0 36936423#2 36936423#3 36936423#4 36936423#5 36936423#6,3.3155334849159366,2
89,76,36936373#4 201772610 157574535 -36933126#2 -36933126#1 -36933126#0 -269702559 -36933151#0 36933113 39820664#9 36933223 36933282#0 36933282#1 36288851#3 36933307#0 36933306 36284386#1 36933240 394446867#1 710476653#0 710476653#1 710476654 -36934835#1 -36934835#0 36936220 37051113#0 37051113#1 1119245072 37056055#1 319058606 37052930 698018294#0 698018294#1 1238956370 36935056 36935040#0 36935040#1 36935040#2 36935040#3 1238956371 187827287 1119245264#0 1119245264#1 36936423#0 36936423#1 36936423#2 36936423#3 36936423#4 36936423#5 36936423#6,3.3642735857078727,3
89,200,36936373#4 201772610 157574535 37088447#0 37088447#1 37088447#2 1088466838#0 1088466838#1 319058586 319058587#0 319058587#1 319058587#2 -1162674260 37088542 710476024#1 157574536#0 157574536#1 157574536#2 157553237#0 157553237#1 -319058608#1 -319058608#0 1339510610 36950657#0 36950657#1 1119245066#0 1119245066#1 269702545 319058589#0 319058589#1 319058589#2 319058589#3 -859785184 36950447#0 36950447#1 -1239117016#2 -1239117016#1 -1239117016#0 -37088673#1 -37088673#0 39820658#0 39820658#1 39820658#2 508751757#0 508751757#1 508751757#2 36936541 697740912 319058636 36936749#0 36936749#1 36936749#2 36936749#3 36936749#4 36936749#5 319779134 36936867 319058601 -201772616#3 -201772616#2 -201772616#1,3.3607751595893927,0
89,200,36936373#4 201772610 157574535 37088447#0 37088447#1 37088447#2 1088466838#0 1088466838#1 319058586 319058587#0 319058587#1 319058587#2 508751758#0 508751758#1 508751758#2 508751757#0 508751757#1 508751757#2 36936541 697740912 319058636 36936749#0 36936749#1 36936749#2 36936749#3 36936749#4 36936749#5 319779134 36936867 319058601 -201772616#3 -201772616#2 -201772616#1,1.258765503980204,1
89,200,36936373#4 201772610 157574535 37088447#0 37088447#1 37088447#2 1088466838#0 1088466838#1 319058586 319058587#0 319058587#1 319058587#2 508751758#0 508751758#1 508751758#2 508751757#0 508751757#1 508751757#2 36936541 36936727#0 36936727#1 36936727#2 357228242 319779156#0 319779156#1 319058636 36936749#0 36936749#1 36936749#2 36936749#3 153730008#0 153730008#1 153730008#2 36936749#5 319779134 36936867 319058601 -201772616#3 -201772616#2 -201772616#1,1.4878791928868913,2
89,200,36936373#4 201772610 157574535 -36933126#2 -36933126#1 -36933126#0 -1239117024 -394443151#2 196288048 -394443151#0 394443143#0 394443143#1 394443143#2 1238948418#0 1238948418#1 509025806#1 509025806#2 1338884372 1338884371#4 1338884371#5 1338884371#6 165170683#0 165170683#1 165170683#2 165170683#3 -319058613#2 -319058613#1 -319058613#0 -1371061454 -165170681#1 -165170681#0 -1238426236 165170685#0 165170685#1 -698024153 165172166 165172165#0 165172165#1 165172165#2 319058601 -201772616#3 -201772616#2 -201772616#1,3.4113647256685047,3
90,77,-394443151#0 394443151#0 394443151#1 394443151#2 153732964 -269702559 -36933151#0 36933113 39820664#9 39820664#10 39820664#1 243836885 243836889 56080983 35801882#4 35801882#1 -319058600#1 -319058600#0 35801597#0 35801597#1 35801597#2 35801597#3 327343082 327343097#2,3.0774525721015547,0
90,77,394443151#0 394443151#1 394443151#2 153732964 -269702559 -36933151#0 36933113 39820664#9 39820664#10 39820664#1 243836885 243836889 56080983 35801882#4 35801882#1 -319058600#1 35801699#0 -339700984 35801597#3 327343082 327343097#2,2.4590287879010493,1
90,77,394443151#0 -196288048 394443151#2 153732964 -269702559 -36933151#0 36933113 39820664#9 36933223 36933050 39820664#1 243836885 243836889 56080983 35801882#4 35801882#1 -319058600#1 35801699#0 -339700984 35801597#3 327343082 327343097#2,2.513914204990851,2
90,77,-394443151#0 394443151#0 394443151#1 394443151#2 153732964 -269702559 -36933151#0 36933113 39820664#9 39820664#10 39820664#1 243836885 243836889 56080983 35801882#4 35801882#1 -319058600#1 35801699#0 -339700984 35801597#3 327343082 327343097#2,2.928316502987084,3
91,10,-37054132 -156460681#0 -697704135 -1024000548 -36292830#1 -36292830#0 -36292768#1 -36292768#0 -36291218 -1119243207 -187827274 156466987 -1119245074 -36290738#2 -156466988#3 -156466992#0 187827280#3 187827279 36286792#0 36286792#1 187827271 319058598 37640683 187827276,2.1764638828893688,1
91,10,-37054132 -156460681#0 -697704135 -1024000548 -36292830#1 -36292830#0 -36292768#1 -36292768#0 -36291218 -187827281 -187827282#2 -187827282#1 -187827282#0 -1119245074 -36290738#2 -36290738#1 -36290738#0 187827279 36286792#0 36286792#1 187827271 319058598 37640683 187827276,1.9923866090712736,2
91,10,37054132 -37054132 -156460681#0 -697704135 -1024000548 -36292830#1 -36292830#0 -36292768#1 -36292768#0 -36291218 -187827281 -187827282#2 -187827282#1 -156466994#2 -156466996#0 156466997#2 -156466992#1 156466988#3 -36290738#1 -36290738#0 187827279 36286792#0 36286792#1 187827271 319058598 37640683 187827276,2.246478281737461,3
91,78,-37054132 37054132 156460683#6 156460683#7 156460683#8 36293459#0 36293459#1 36293459#2 37054066,0.7980621550275978,1
91,78,-37054132 156460681#1 156460681#2 36293459#0 36293459#1 36293459#2 37054066,0.4742800575953924,2
91,78,-37054132 -156460681#0 -319058626 -319058625 -156460677 -394456402#1 -394456402#0 319058645#0 319058645#1 156460683#1 156460683#2 156460683#3 156460683#4 156460683#5 156460683#6 156460683#7 156460683#8 36293459#0 36293459#1 36293459#2 37054066,1.5956863450923926,3
92,79,-697704135 -319058593 156460691 394456402#0 394456402#1 1238948417 319058625 319058626 156460681#0 156460681#1 156460681#2 36293459#0 36293459#1 36293459#2 37054066 1119245056 476687231#0 476687231#1 476687231#2 476687231#3 1119245057#2,1.45235781137509,0
92,79,697704135 156460681#0 156460681#1 156460681#2 36293459#0 36293459#1 36293459#2 36293459#3 36293459#4 36293459#5 36293459#6 36293459#7 36293459#8 36293459#9 37051872#0 37051872#1 476687231#3 1119245057#2,0.8679625629949604,1
92,79,697704135 156460681#0 37054132 156460683#6 156460683#7 156460683#8 36293459#0 36293459#1 36293459#2 37054066 1119245056 476687231#0 476687231#1 476687231#2 476687231#3 1119245057#2,1.248806095512359,2
92,79,-697704135 -319058593 156460691 394456402#0 394456402#1 156460677 319058625 319058626 156460681#0 37054132 156460683#6 156460683#7 156460683#8 36293459#0 36293459#1 36293459#2 37054066 1119245056 476687231#0 476687231#1 476687231#2 476687231#3 1119245057#2,1.7538816894648428,3
93,28,39820659#0 39820659#1 39820659#2 39820659#3 153733879 -36950506#3 -36950506#2 -36950506#1 -36950506#0 36950586 -319058589#3 -319058589#2 -319058589#1 -319058589#0 394456356#0 394456356#1 859784039#2 -319058602#1 1024000539#0 1024000539#1 1024000539#2 156460679 37052277#1 37052277#2 37052277#3,2.1490220782337404,0
93,28,39820659#0 39820659#1 39820659#2 39820659#3 153733879 -36950506#3 -36950506#2 -36950506#1 -36950506#0 36950586 -319058589#3 -319058589#2 -319058589#1 -319058589#0 -394456379 -36950439#1 -36950439#0 37088258#0 37050051 1119245067 37055902#0 -37051625#2 -37051625#1 -37052277#3,1.913816894648428,1
93,28,39820659#0 39820659#1 39820659#2 39820659#3 153733879 319058611 328471844 328471845#1 1339510609#0 1339510609#1 -1339510610 319058608#0 319058608#1 36289599#0 36289599#1 157553231 48955689#0 48955689#1 -36950525 157555049 1119245067 37055902#0 -37051625#2 -37051625#1 -37052277#3,1.5098667729140327,2
93,28,39820659#0 39820659#1 39820659#2 39820659#3 153733879 -36950506#3 -36950506#2 -36950506#1 -36950506#0 36950586 -319058589#3 -319058589#2 -319058589#1 -319058589#0 394456356#0 394456356#1 859784039#2 -319058602#1 1024000539#0 -156460680#0 -156460671 -37055902#2 -37055902#1 -37051625#2 -37051625#1 -37052277#3,2.276523878089752,3
93,57,39820659#0 39820659#1 39820659#2 39820659#3 153733879 -36950506#3 -36950506#2 -36950506#1 -36950506#0 36950447#0 36950447#1 -1239117016#2 -1239117016#1 -1239117016#0 -37088673#1 -37088673#0 39820658#0 39820658#1 39820658#2 508751757#0 508751757#1 508751757#2 36936541 36936727#0 36936727#1 36936727#2 36936727#3 36936727#4 36936727#5 36936727#6 -650145324#2 -650145324#1,1.820648112327432,0
93,57,39820659#0 39820659#1 39820659#2 39820659#3 153733879 319058611 328471844 328471845#1 1339510609#0 1339510609#1 -1339510610 319058608#0 319058608#1 -157553237#1 -157553237#0 -157553234 -157574536#1 -157574536#0 -710476024#1 -710476024#0 1162674260 508751758#0 508751758#1 508751758#2 508751757#0 508751757#1 508751757#2 36936541 36936727#0 36936727#1 36936727#2 36936727#3 36936727#4 36936727#5 36936727#6 -650145324#2 -650145324#1,1.3601703345876943,1
93,80,39820659#0 39820659#1 39820659#2 39820659#3 153733879 319058611 328471844 328471845#1 1339510609#0 1339510609#1 -1339510610 319058608#0 319058608#1 36289599#0 36289599#1 -878854448 -878854447 878854446 48955689#0 48955689#1 -36950525 157555049 1119245067 37055902#0 -37051625#2 -37051625#1 37052277#4 1237352048 1119245070 319058612#0 319058612#1 36288941#0 36288941#1 36288941#2 36289159#0 36935200 269702561#0 269702561#1,2.193316359773366,0
93,80,39820659#0 39820659#1 39820659#2 39820659#3 153733879 319058611 328471844 328471845#1 1339510609#0 1339510609#1 -1339510610 319058608#0 319058608#1 36289599#0 36289599#1 -878854448 -878854447 878854446 48955689#0 48955689#1 1119245069 406210869#0 406210869#1 319058612#0 319058612#1 36288941#0 36288941#1 36288941#2 36289159#0 36935200 269702561#0 269702561#1,1.6518956734282737,1
93,80,39820659#0 39820659#1 39820659#2 39820659#3 153733879 319058611 328471844 328471845#1 1339510609#0 1339510609#1 -1339510610 319058608#0 319058608#1 36289599#0 36289599#1 -878854448 -878854447 878854446 48955689#0 48955997 159922990 48955996 406210869#0 406210869#1 319058612#0 319058612#1 36288941#0 36288941#1 36288941#2 36289159#0 36935200 269702561#0 269702561#1,1.683723699643422,2
93,80,39820659#0 39820659#1 39820659#2 39820659#3 153733879 319058611 328471844 328471845#1 1339510609#0 1339510609#1 -1339510610 319058608#0 319058608#1 36289599#0 36289599#1 157553231 48955689#0 48955689#1 -36950525 157555049 1119245067 37055902#0 -37051625#2 -37051625#1 37052277#4 1237352048 1119245070 319058612#0 319058612#1 36288941#0 36288941#1 36288941#2 36289159#0 36935200 269702561#0 269702561#1,2.1974117693143205,3
94,31,156460683#5 -37054132 156460681#1 156460681#2 36293459#0 36293459#1 36293459#2 37054066 1119245056 476687231#0 476687231#1 476687231#2 476687231#3 -1119245057#1 -1119245057#0 1119245060#2 1119245061 319058602#0 319058602#1 36294383#0 37055563#0 332885734#0 332885734#1 332885734#2 37055217#1 -859785184 36950447#0 36950447#1 -1239117016#2 -1239117016#1 -1239117016#0 -37088673#1 -37088673#0 39820658#0 39820658#1 39820658#2 508751757#0 508751757#1 508751757#2 36936541 697740912 319058636 36936749#0 36936749#1 36936749#2 36936749#3 36936749#4 36936749#5 319779134 36936867 319058601 698024155#0 698024155#1 698024155#2 319779133#0 319779133#1 610135150#5 610135150#6 610135150#7 610135149 88525123 610135150#9 1057740878 1057740881 610135150#1 610135150#2 610135150#3 610135147#0 610135147#1,4.619086860089897,0
94,31,156460683#5 -37054132 156460681#1 156460681#2 36293459#0 36293459#1 36293459#2 36293459#3 36293459#4 36293459#5 36293459#6 36293459#7 36293459#8 36293459#9 36293459#10 37049908 -1024000539#2 -1024000539#1 -1024000539#0 319058602#1 -270968314 -394456356#1 -394456356#0 -394456379 607473249#0 607473249#1 -36950657#1 -36950657#0 -1339510610 319058608#0 319058608#1 -157553237#1 -157553237#0 -157553234 -157574536#1 -157574536#0 -710476024#1 -710476024#0 1162674260 508751758#0 508751758#1 508751758#2 508751757#0 508751757#1 508751757#2 36936541 697740912 319058636 36936749#0 36936749#1 36936749#2 36936749#3 36936749#4 36936749#5 319779134 36936867 319058601 698024155#0 698024155#1 698024155#2 319779133#0 319779133#1 610135150#5 610135150#6 610135150#7 610135150#8 610135150#9 610135150#0 610135150#1 1239117050 1239117049 610135150#3 610135147#0 610135147#1,3.588675735824121,1
94,31,156460683#5 156460683#6 156460683#7 156460683#8 36293459#0 36293459#1 36293459#2 37054066 1119245056 476687231#0 476687231#1 476687231#2 476687231#3 -1119245057#1 -1119245057#0 1119245060#2 1119245061 319058602#0 319058602#1 -270968314 -394456356#1 -394456356#0 319058589#0 319058589#1 319058589#2 319058589#3 -859785184 36950447#0 36950447#1 -1239117016#2 -1239117016#1 -1239117016#0 -37088673#1 -37088673#0 39820658#0 39820658#1 39820658#2 508751757#0 508751757#1 508751757#2 36936541 697740912 319058636 36936749#0 36936749#1 36936749#2 36936749#3 36936749#4 36936749#5 319779134 36936867 319058601 698024155#0 698024155#1 698024155#2 319779133#0 319779133#1 610135150#5 610135150#6 610135150#7 610135149 88525123 610135150#9 610135150#0 610135150#1 1239117050 1239117049 610135150#3 610135147#0 610135147#1,4.38902326517749,2
94,31,156460683#5 -37054132 156460681#1 156460681#2 36293459#0 36293459#1 36293459#2 37054066 1119245056 476687231#0 476687231#1 476687231#2 -37051872#1 -37051872#0 36293459#10 1119245060#0 1119245060#1 1119245060#2 -156460680#1 -1024000539#0 319058602#1 36294383#0 37055563#0 332885734#0 332885734#1 332885734#2 37055217#1 -859785184 36950447#0 36950447#1 -1239117016#2 -1239117016#1 -1239117016#0 -37088673#1 -37088673#0 39820658#0 39820658#1 39820658#2 508751757#0 508751757#1 508751757#2 36936541 697740912 319058636 36936749#0 36936749#1 36936749#2 36936749#3 36936749#4 36936749#5 319779134 36936867 319058601 698024155#0 698024155#1 698024155#2 319779133#0 319779133#1 610135150#5 610135150#6 610135150#7 610135150#8 610135150#9 610135150#0 610135150#1 610135150#2 610135150#3 610135147#0 610135147#1,4.715849176710328,3
94,81,156460683#5 -37054132 156460681#1 156460681#2 36293459#0 36293459#1 36293459#2 37054066 1119245056 476687231#0 476687231#1 476687231#2 476687231#3 -1119245057#1 -1119245057#0 1119245060#2 1119245061 319058602#0 1024000539#0 -156460680#0 -156460671 -37055902#2 -37055902#1 -37051625#2 -37051625#1 37052277#4 1237352048 1119245070 319058612#0 319058612#1 36288941#0 36288941#1 36288941#2 36936373#0 36936373#1 36936373#2 36936373#3 36936373#4 201772610 157574535 -36933126#2 -36933126#1 -36933126#0 -1239117024 -394443151#2 196288048 -394443151#0 -648178450#1 -648178450#0 648178453#0 648178452#0 648178452#1 1057740876,5.0322828163976645,0
94,81,156460683#5 -37054132 156460681#1 156460681#2 36293459#0 36293459#1 36293459#2 36293459#3 36293459#4 36293459#5 36293459#6 36293459#7 36293459#8 36293459#9 36293459#10 37049908 156460679 37052277#1 37052277#2 37052277#3 37052277#4 1237352048 1119245070 319058612#0 319058612#1 36288941#0 36288941#1 36288941#2 36936373#0 36936373#1 36936373#2 36936373#3 36936373#4 201772610 157574535 -36933126#2 -36933126#1 -36933126#0 -1239117024 -394443151#2 -394443151#1 -394443151#0 -648178450#1 -648178450#0 648178453#0 648178452#0 648178452#1 1057740876,4.063160538256745,1
94,81,156460683#5 156460683#6 156460683#7 156460683#8 36293459#0 36293459#1 36293459#2 37054066 1119245056 476687231#0 476687231#1 476687231#2 -37051872#1 -37051872#0 36293459#10 37049908 156460679 37052277#1 37052277#2 37052277#3 37052277#4 1237352048 1119245070 319058612#0 319058612#1 36288941#0 36288941#1 36288941#2 36936373#0 36936373#1 36936373#2 36936373#3 36936373#4 201772610 157574535 -36933126#2 -36933126#1 -36933126#0 -1239117024 -394443151#2 -394443151#1 -394443151#0 -648178450#1 -648178450#0 648178453#0 648178452#0 648178452#1 1057740876,4.482532988460729,2
94,81,156460683#5 156460683#6 156460683#7 156460683#8 36293459#0 36293459#1 36293459#2 37054066 1119245056 476687231#0 476687231#1 476687231#2 -37051872#1 -37051872#0 36293459#10 37049908 156460679 37052277#1 37052277#2 37052277#3 37052277#4 1237352048 1119245070 319058612#0 319058612#1 36288941#0 36288941#1 36288941#2 36936373#0 36936373#1 36936373#2 36936373#3 36936373#4 201772610 157574535 -36933126#2 -36933126#1 -36933126#0 -1239117024 -394443151#2 196288048 -394443151#0 -648178450#1 -648178450#0 648178453#0 648178452#0 648178452#1 1057740876,4.515358170369346,3
94,89,156460683#5 -37054132 156460681#1 156460681#2 36293459#0 36293459#1 36293459#2 37054066 1119245056 476687231#0 476687231#1 476687231#2 476687231#3 1119245057#2 1119245057#3 1119245058 36294081#0 36294081#1 36294081#2 36294081#3 36294081#4 243957899#0 243957899#1 -617837421#0 35573922 36295293#8 36294993 -36294383#10 -36294383#9 -36294383#8 -36294383#7 -36294383#6,3.363775967229552,0
94,89,156460683#5 156460683#6 156460683#7 156460683#8 36293459#0 36293459#1 36293459#2 36293459#3 36293459#4 36293459#5 36293459#6 36293459#7 36293459#8 36293459#9 36293459#10 1119245060#0 1119245060#1 1119245060#2 1119245061 319058602#0 319058602#1 36294383#0 36294383#1 36294383#2 36294383#3 36294383#4 36294383#5 36294383#6,0.995224382049436,1
94,89,156460683#5 156460683#6 156460683#7 156460683#8 36293459#0 36293459#1 36293459#2 37054066 1119245056 476687231#0 476687231#1 476687231#2 476687231#3 -1119245057#1 -1119245057#0 1119245060#2 -156460680#1 -1024000539#0 319058602#1 36294383#0 37055563#0 37055477 36294383#2 36294383#3 36294383#4 36294383#5 36294383#6,1.7177345812335014,2
94,93,156460683#5 -37054132 156460681#1 156460681#2 36293459#0 36293459#1 36293459#2 37054066 1119245056 476687231#0 476687231#1 476687231#2 476687231#3 -1119245057#1 -1119245057#0 1119245060#2 -156460680#1 -1024000539#0 319058602#1 36294383#0 36294383#1 36294383#2 36294383#3 36294383#4 36294383#5 36294383#6 36294383#7 36294383#8 36294383#9 36294383#10 406210870 36295293#0 37066008 -37055563#2 -37055563#1 332885734#0 332885734#1 332885734#2 37055217#1 -859785184 36950506#0 36950506#1 36950506#2 36950506#3 319058611 328471844 328471845#1 1339510609#0 1339510609#1 -1339510610 319058608#0 -37088332#3,5.188083952083353,0
94,93,156460683#5 156460683#6 156460683#7 156460683#8 36293459#0 36293459#1 36293459#2 36293459#3 36293459#4 36293459#5 36293459#6 36293459#7 36293459#8 36293459#9 36293459#10 1119245060#0 1119245060#1 1119245060#2 1119245061 319058602#0 319058602#1 -270968314 -394456356#1 -394456356#0 -394456379 607473249#0 607473249#1 -36950657#1 -36950657#0 -1339510610 319058608#0 -37088332#3,1.763564914806815,1
94,93,156460683#5 -37054132 156460681#1 156460681#2 36293459#0 36293459#1 36293459#2 37054066 1119245056 476687231#0 476687231#1 476687231#2 -37051872#1 -37051872#0 36293459#10 1119245060#0 1119245060#1 1119245060#2 -156460680#1 -1024000539#0 319058602#1 -270968314 -394456356#1 -394456356#0 -394456379 607473249#0 607473249#1 -36950657#1 -36950657#0 -1339510610 319058608#0 -37088332#3,2.5108951283897287,2
94,93,156460683#5 -37054132 156460681#1 156460681#2 36293459#0 36293459#1 36293459#2 37054066 1119245056 476687231#0 476687231#1 476687231#2 -37051872#1 -37051872#0 36293459#10 37049908 -1024000539#2 -1024000539#1 -1024000539#0 319058602#1 -270968314 -394456356#1 -394456356#0 -394456379 607473249#0 607473249#1 -36950657#1 -36950657#0 -1339510610 319058608#0 -37088332#3,2.625953923686106,3
95,82,153730020#1 153730020#2 153730014#0 153730017 -153730013#0 153730008#1 153730008#2 -36936749#4 -36936749#3 -36936749#2 -36936749#1 -36936749#0 319058644 319058627 36936541 36936727#0 36936727#1 36936727#2 36936727#3 36936727#4 36936727#5 36936727#6 36936727#7 319058652 1239117012#0 1239117012#1,1.0366879020515445,0
95,82,153730020#1 153730020#2 153730020#3 -153730008#1 -153730008#0 -36936749#3 -36936749#2 -36936749#1 -36936749#0 319058644 319058627 36936541 36936727#0 36936727#1 36936727#2 36936727#3 36936727#4 36936727#5 36936727#6 36936727#7 319058652 1239117012#0 1239117012#1,0.8331952255700734,1
96,4,319058602#0 -319058602#0 -1119245061 -156460680#1 -156460680#0 -156460671 -37055902#2 -37055902#1 -37051625#2 -37051625#1 37052277#4 1237352048 1119245070 319058612#0 319058612#1 36288941#0 36288941#1 36288941#2 36936373#0 36936373#1 153730938 -153730933#1 153730925#0 153730925#1 153730936#3 201772610 157574535 -36933126#2 -36933126#1 -36933126#0 -1239117024 -394443151#2,2.8270422560614588,0
96,4,-319058602#0 -1119245061 -1119245060#2 -1119245060#1 -1119245060#0 37049908 156460679 37052277#1 37052277#2 37052277#3 37052277#4 1237352048 1119245070 319058612#0 319058612#1 36288941#0 36288941#1 36288941#2 36936373#0 36936373#1 36936373#2 36936373#3 36936373#4 201772610 157574535 -36933126#2 -36933126#1 -36933126#0 -1239117024 -394443151#2,2.358983171535296,1
96,4,-319058602#0 -1119245061 -156460680#1 1024000539#1 1024000539#2 156460679 37052277#1 37052277#2 37052277#3 37052277#4 1237352048 1119245070 319058612#0 319058612#1 36288941#0 36288941#1 36288941#2 36936373#0 36936373#1 153730938 -153730933#1 -153730933#0 36936373#3 36936373#4 201772610 157574535 -36933126#2 -36933126#1 -36933126#0 -1239117024 -394443151#2,2.6345654975864754,2
96,4,319058602#0 1024000539#0 1024000539#1 1024000539#2 156460679 37052277#1 37052277#2 37052277#3 37052277#4 1237352048 1119245070 319058612#0 319058612#1 36288941#0 36288941#1 36288941#2 36936373#0 36936373#1 153730938 -153730933#1 -153730933#0 36936373#3 36936373#4 201772610 157574535 -36933126#2 -36933126#1 -36933126#0 -1239117024 -394443151#2,2.662889231687747,3
96,83,319058602#0 319058602#1 -270968314 -859784039#1 -859784039#0 -36950518#1 37051441#0 37051441#1 37051441#2 -37051625#2 -37051625#1 -37052277#3 -37052277#2,0.5565034797216222,0
96,83,-319058602#0 -1119245061 -1119245060#2 -1119245060#1 -1119245060#0 37049908 156460679 37052277#1 37052277#2,0.3357811375089992,1
96,83,-319058602#0 -1119245061 -1119245060#2 1119245057#0 1119245057#1 -476687231#3 -37051872#1 -37051872#0 36293459#10 37049908 156460679 37052277#1 37052277#2,0.8151487880969522,2
96,83,-319058602#0 -1119245061 -156460680#1 -156460680#0 -156460671 -37055902#2 -37055902#1 -37051625#2 -37051625#1 -37052277#3 -37052277#2,0.6760019198464122,3
97,74,37052277#2 37052277#3 -37051625#0 -156480737#2 -156480755 37050515#2 156480737#0 394456380 37050590 918716574#1 918716574#2 -36936220 39820661#0 39820661#1 36934854#0 -156480752 -1109771198#1 -1109771198#0 -36936392#1 -36936392#0 -36288941#0 270968317#0 270968317#1 36936396#0 36936396#1 394456381 1119245693 159922990 48955996 48956015 37050033#1,1.6634608413993346,0
97,74,37052277#2 37052277#3 37052277#4 1237352048 1119245070 319058612#0 319058612#1 270968317#0 270968317#1 36936396#0 36936396#1 394456381 1119245693 159922990 48955996 48956015 37050033#1,0.7269449569146981,1
97,74,37052277#2 37052277#3 37052277#4 1237352048 1119245070 319058612#0 319058612#1 36288941#0 36288941#1 36288941#2 36289159#0 36935200 269702561#0 269702561#1 270968317#1 48955998 313248247 313248248 48955996 48956015 37050033#1,1.0779970761655,2
97,74,37052277#2 37052277#3 37052277#4 1237352048 37050033#0 37050033#1,0.5562395008399329,3
97,84,-37052277#2 -37052277#1 -37052277#0 -37049908 1119245060#0 1119245060#1 1119245060#2 1119245061 319058602#0,0.3123290136789056,1
97,84,-37052277#2 -37052277#1 -37052277#0 -37049908 -36293459#10 37051872#0 37051872#1 476687231#3 -1119245057#1 -1119245057#0 1119245060#2 1119245061 319058602#0,0.7883849292056635,2
97,84,37052277#2 37052277#3 37051625#1 37051625#2 37055902#1 37055902#2 156460671 1119245064 -1024000539#0 -319058602#0,0.6854091672666186,3
97,100,-37052277#2 -37052277#1 -37052277#0 -1024000539#2 -1024000539#1 -1024000539#0 319058602#1 36294383#0 36294383#1 36294383#2 36294383#3 36294383#4 36294383#5 36294383#6 36294383#7 36294383#8 36294383#9 36294383#10 406210870 36295293#0 37066008 -37055563#2 -37055563#1 332885734#0 332885734#1 332885734#2 37055217#1 -319058589#3 -319058589#2 -319058589#1 -319058589#0 -394456379 -36950439#1 -36950439#0 37088258#0 37088258#1 394456378 36950525 1119245069,3.269228461723062,0
97,100,-37052277#2 -37052277#1 -37052277#0 -1024000539#2 -1024000539#1 -1024000539#0 319058602#1 -270968314 -859784039#1 -859784039#0 -36950518#1 -36950518#0 37088258#0 37088258#1 394456378 36950525 1119245069,0.6671046316294696,1
97,100,37052277#2 37052277#3 37052277#4 1237352048 1119245070 319058612#0 319058612#1 270968317#0 270968317#1 36936396#0 36936396#1 394456381 777654407 36936396#3 36936396#4 878854446 48955689#0 48955689#1 1119245069,0.7384844369966156,2
97,100,37052277#2 37052277#3 37052277#4 1237352048 37050033#0 -48956015 406210869#0 406210869#1 319058612#0 319058612#1 270968317#0 270968317#1 36936396#0 36936396#1 394456381 777654407 36936396#3 36936396#4 878854446 48955689#0 48955689#1 1119245069,1.085604667378185,3
98,3,157574537#1 36289394#0 153730941#0 153730941#1 36289599#1 -878854448 153730935 -153730939#0 36289295#1 36936396#3 36936396#4 878854446 48955689#0 48955689#1 1119245069 48956015 37050033#1 37055902#0 37055902#1 37055902#2 156460671 1119245064 -1024000539#0 319058602#1 36294383#0 37055563#0 332885734#0 332885734#1 332885734#2 37055217#1 -859785184 36950447#0 36950447#1 -1239117016#2 -1239117016#1 -1239117016#0 -37088673#1 -153730010#2,2.9805220910859984,0
98,3,157574537#1 36289394#0 36289394#1 36289394#2 1339510611 -157553237#0 -157553234 -157574536#1 -157574536#0 -710476024#1 -710476024#0 1162674260 508751758#0 508751758#1 508751758#2 508751757#0 508751757#1 508751757#2 36936541 697740912 319058636 319058644 698026761 37088673#0 -153730010#2,0.4581044551539386,1
98,3,157574537#1 36289394#0 36289394#1 36289394#2 -157553238 -157574536#1 -157574536#0 -710476024#1 -710476024#0 39820659#0 39820659#1 39820659#2 39820659#3 153733879 -36950506#3 -36950506#2 -36950506#1 -36950506#0 36950447#0 36950447#1 -1239117016#2 -1239117016#1 -1239117016#0 -37088673#1 -153730010#2,1.4929844874336249,2
98,4,-157553230 -157574537#0 153730936#0 153730936#1 -270968323#1 -270968324 -153730925#0 -153730933#0 36936373#3 36936373#4 201772610 157574535 -36933126#2 -36933126#1 -36933126#0 -1239117024 -394443151#2,1.6792004146418962,0
98,4,-157553230 -157574537#0 153730936#0 153730936#1 153730936#2 -153730925#1 -153730925#0 -153730933#0 36936373#3 36936373#4 201772610 157574535 -36933126#2 -36933126#1 -36933126#0 -1239117024 -394443151#2,1.6883196851002595,1
98,4,-157553230 -157574537#0 153730936#0 153730936#1 153730936#2 153730936#3 201772610 157574535 -36933126#2 -36933126#1 -36933126#0 -1239117024 -394443151#2,1.5347621263206233,2
98,4,157574537#1 -157553230 -157574537#0 153730936#0 153730936#1 -270968323#1 -270968324 -153730925#0 -153730933#0 36936373#3 36936373#4 201772610 157574535 -36933126#2 -36933126#1 -36933126#0 -1239117024 -394443151#2,1.7349959509989874,3
98,45,157574537#1 36289394#0 153730941#0 153730941#1 -36289599#0 -319058608#1 -319058608#0 1339510610 36950657#0 36950657#1 1119245066#0 1119245066#1 269702545 -394456379 -36950439#1 -36950439#0 37088258#0 37088258#1 394456378 36950525 1119245069 406210869#0 406210869#1 319058612#0 319058612#1 36288941#0 36288941#1 36288941#2 36936373#0 36936373#1,1.537257397446008,0
