start_time,origin,destination,kind,origin_real_id,dest_real_id,origin_x,origin_y,dest_x,dest_y,cluster
1179,11,2,Human,128361109#1,32978638#0,211442.47,452097.55,213633.66,451984.92,7
1182,0,3,Human,315358244,386687235,212975.4675,453432.9725,213478.36,452435.42,4
1192,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,4
1194,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,7
1197,17,3,Human,-18809673#6,386687235,211318.32,451074.855,213478.36,452435.42,4
1198,17,3,Human,-18809673#6,386687235,211318.32,451074.855,213478.36,452435.42,4
1202,11,2,Human,128361109#1,32978638#0,211442.47,452097.55,213633.66,451984.92,7
1207,98,9,Human,201201945#3,201238729#3,212623.01,452632.065,211438.31,452110.43,4
1208,64,20,Human,-136728347#4,272042145,212422.34,451683.04,213478.39,452442.76,4
1211,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,4
1212,7,9,Human,272042143,201238729#3,213484.675,452457.545,211438.31,452110.43,4
1212,11,65,Human,128361109#1,24634411,211442.47,452097.55,212936.765,452442.57,7
1214,7,9,Human,272042143,201238729#3,213484.675,452457.545,211438.31,452110.43,4
1215,7,9,Human,272042143,201238729#3,213484.675,452457.545,211438.31,452110.43,4
1217,7,1,Human,272042143,-128361102#1,213484.675,452457.545,211388.46,451952.25,4
1218,7,10,Human,272042143,306240162#0,213484.675,452457.545,211642.94,452890.83,4
1220,7,9,Human,272042143,201238729#3,213484.675,452457.545,211438.31,452110.43,4
1220,4,12,Human,-306240162#1,447569997#1,211638.505,452888.985,213435.6,452999.15,4
1221,6,5,Human,201201953#4,-266565295#5,212565.76,452330.09,213811.85,452244.51,4
1223,7,9,Human,272042143,201238729#3,213484.675,452457.545,211438.31,452110.43,4
1225,7,9,Human,272042143,201238729#3,213484.675,452457.545,211438.31,452110.43,4
1225,8,89,Human,266565295#5,24634511,213807.23,452252.93,212635.315,452274.335,4
1226,7,10,Human,272042143,306240162#0,213484.675,452457.545,211642.94,452890.83,4
1229,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,4
1230,7,9,Human,272042143,201238729#3,213484.675,452457.545,211438.31,452110.43,4
1231,7,90,Human,272042143,40888359,213484.675,452457.545,212454.955,452765.495,1
1232,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,4
1233,7,4,Human,272042143,399835085#1,213484.675,452457.545,212001.44,453157.175,1
1235,7,91,Human,272042143,170018165#2,213484.675,452457.545,211783.77,452556.24,1
1236,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,4
1237,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,4
1239,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,7
1241,0,12,Human,315358244,447569997#1,212975.4675,453432.9725,213435.6,452999.15,4
1243,99,10,Human,-22716073,306240162#0,212132.355,451619.995,211642.94,452890.83,4
1243,100,10,Human,25145014#0,306240162#0,212665.71,451616.355,211642.94,452890.83,4
1244,49,3,Human,-201950247#0,386687235,213053.065,452789.84,213478.36,452435.42,4
1244,7,10,Human,272042143,306240162#0,213484.675,452457.545,211642.94,452890.83,4
1244,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,7
1244,16,9,Human,-32978638#0,201238729#3,213640.75,451987.935,211438.31,452110.43,4
1245,24,10,Human,-160314345#5,306240162#0,213480.015,452304.825,211642.94,452890.83,4
1245,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,7
1246,7,10,Human,272042143,306240162#0,213484.675,452457.545,211642.94,452890.83,4
1247,7,9,Human,272042143,201238729#3,213484.675,452457.545,211438.31,452110.43,4
1250,0,92,Human,315358244,51857516#1,212975.4675,453432.9725,213659.92,452143.84,4
1258,0,2,Human,315358244,32978638#0,212975.4675,453432.9725,213633.66,451984.92,4
1258,0,2,Human,315358244,32978638#0,212975.4675,453432.9725,213633.66,451984.92,4
1259,0,2,Human,315358244,32978638#0,212975.4675,453432.9725,213633.66,451984.92,4
1259,0,93,Human,315358244,32999110#0,212975.4675,453432.9725,213396.5,452050.2025,1
1263,11,2,Human,128361109#1,32978638#0,211442.47,452097.55,213633.66,451984.92,7
1265,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,4
1269,0,3,Human,315358244,386687235,212975.4675,453432.9725,213478.36,452435.42,4
1273,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,4
1275,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,4
1278,0,3,Human,315358244,386687235,212975.4675,453432.9725,213478.36,452435.42,4
1283,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,7
1285,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,7
1286,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,4
1287,101,22,Human,-24634514#1,-83304175#2,212051.21,452155.1,213340.28,451635.835,4
1290,1,1,Human,10425609#0,-128361102#1,213091.635,451303.575,211388.46,451952.25,4
1291,16,94,Human,-32978638#0,201201953#12,213640.75,451987.935,211921.37,452227.84,7
1294,16,3,Human,-32978638#0,386687235,213640.75,451987.935,213478.36,452435.42,7
1298,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,4
1298,7,4,Human,272042143,399835085#1,213484.675,452457.545,212001.44,453157.175,1
1300,7,77,Human,272042143,-26677216#0,213484.675,452457.545,212886.595,452950.915,1
1301,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,7
1303,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,4
1304,7,10,Human,272042143,306240162#0,213484.675,452457.545,211642.94,452890.83,4
1306,7,9,Human,272042143,201238729#3,213484.675,452457.545,211438.31,452110.43,4
1307,16,18,Human,-32978638#0,24634510#6,213640.75,451987.935,212342.785,452084.485,1
1307,7,9,Human,272042143,201238729#3,213484.675,452457.545,211438.31,452110.43,4
1309,11,4,Human,128361109#1,399835085#1,211442.47,452097.55,212001.44,453157.175,1
1309,7,4,Human,272042143,399835085#1,213484.675,452457.545,212001.44,453157.175,1
1310,4,89,Human,-306240162#1,24634511,211638.505,452888.985,212635.315,452274.335,1
1311,64,10,Human,-136728347#4,306240162#0,212422.34,451683.04,211642.94,452890.83,4
1314,8,95,Human,266565295#5,-201201945#0,213807.23,452252.93,212802.24,452494.04,1
1314,11,2,Human,128361109#1,32978638#0,211442.47,452097.55,213633.66,451984.92,7
1315,7,10,Human,272042143,306240162#0,213484.675,452457.545,211642.94,452890.83,4
1316,8,2,Human,266565295#5,32978638#0,213807.23,452252.93,213633.66,451984.92,4
1316,7,10,Human,272042143,306240162#0,213484.675,452457.545,211642.94,452890.83,4
1317,11,2,Human,128361109#1,32978638#0,211442.47,452097.55,213633.66,451984.92,7
1318,7,9,Human,272042143,201238729#3,213484.675,452457.545,211438.31,452110.43,4
1318,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,7
1320,8,96,Human,266565295#5,-129379918#1,213807.23,452252.93,213249.65,452974.4,1
1320,7,9,Human,272042143,201238729#3,213484.675,452457.545,211438.31,452110.43,4
1323,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,7
1323,7,9,Human,272042143,201238729#3,213484.675,452457.545,211438.31,452110.43,4
1325,17,3,Human,-18809673#6,386687235,211318.32,451074.855,213478.36,452435.42,4
1326,7,9,Human,272042143,201238729#3,213484.675,452457.545,211438.31,452110.43,4
1328,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,7
1330,7,10,Human,272042143,306240162#0,213484.675,452457.545,211642.94,452890.83,4
1331,17,5,Human,-18809673#6,-266565295#5,211318.32,451074.855,213811.85,452244.51,4
1332,7,9,Human,272042143,201238729#3,213484.675,452457.545,211438.31,452110.43,4
1335,7,9,Human,272042143,201238729#3,213484.675,452457.545,211438.31,452110.43,4
1336,16,10,Human,-32978638#0,306240162#0,213640.75,451987.935,211642.94,452890.83,7
1337,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,7
1337,7,10,Human,272042143,306240162#0,213484.675,452457.545,211642.94,452890.83,4
1338,102,3,Human,26677542#1,386687235,212869.205,453055.665,213478.36,452435.42,4
1338,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,4
1339,7,9,Human,272042143,201238729#3,213484.675,452457.545,211438.31,452110.43,4
1340,7,9,Human,272042143,201238729#3,213484.675,452457.545,211438.31,452110.43,4
1341,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,4
1346,17,5,Human,-18809673#6,-266565295#5,211318.32,451074.855,213811.85,452244.51,4
1348,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,4
1349,73,5,Human,-315392062#4,-266565295#5,212998.0,452182.605,213811.85,452244.51,4
1349,17,5,Human,-18809673#6,-266565295#5,211318.32,451074.855,213811.85,452244.51,4
1354,103,9,Human,-24634510#15,201238729#3,211980.63,452074.88,211438.31,452110.43,4
1355,17,5,Human,-18809673#6,-266565295#5,211318.32,451074.855,213811.85,452244.51,4
1359,17,16,Human,-18809673#6,30482615#1,211318.32,451074.855,212028.14,450765.2,4
1361,0,3,Human,315358244,386687235,212975.4675,453432.9725,213478.36,452435.42,4
1365,104,5,Human,24634414#5,-266565295#5,213262.8,452059.365,213811.85,452244.51,4
1366,10,5,Human,24634507,-266565295#5,212909.515,451808.915,213811.85,452244.51,4
1375,8,10,Human,266565295#5,306240162#0,213807.23,452252.93,211642.94,452890.83,2
1376,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,2
1376,8,9,Human,266565295#5,201238729#3,213807.23,452252.93,211438.31,452110.43,2
1377,16,4,Human,-32978638#0,399835085#1,213640.75,451987.935,212001.44,453157.175,1
1378,8,2,Human,266565295#5,32978638#0,213807.23,452252.93,213633.66,451984.92,2
1379,0,0,Human,315358244,-25149001#4,212975.4675,453432.9725,212672.595,451274.97,2
1380,8,97,Human,266565295#5,-170018165#3,213807.23,452252.93,211801.515,452498.72,1
1380,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,2
1381,8,10,Human,266565295#5,306240162#0,213807.23,452252.93,211642.94,452890.83,2
1381,0,98,Human,315358244,24634510#1,212975.4675,453432.9725,212430.33,452107.745,1
1381,11,20,Human,128361109#1,272042145,211442.47,452097.55,213478.39,452442.76,7
1382,8,9,Human,266565295#5,201238729#3,213807.23,452252.93,211438.31,452110.43,2
1382,8,9,Human,266565295#5,201238729#3,213807.23,452252.93,211438.31,452110.43,2
1383,11,20,Human,128361109#1,272042145,211442.47,452097.55,213478.39,452442.76,7
1385,7,9,Human,272042143,201238729#3,213484.675,452457.545,211438.31,452110.43,2
1385,0,2,Human,315358244,32978638#0,212975.4675,453432.9725,213633.66,451984.92,2
1386,0,2,Human,315358244,32978638#0,212975.4675,453432.9725,213633.66,451984.92,2
1388,11,20,Human,128361109#1,272042145,211442.47,452097.55,213478.39,452442.76,7
1388,0,3,Human,315358244,386687235,212975.4675,453432.9725,213478.36,452435.42,2
1388,7,9,Human,272042143,201238729#3,213484.675,452457.545,211438.31,452110.43,2
1389,4,4,Human,-306240162#1,399835085#1,211638.505,452888.985,212001.44,453157.175,1
1390,0,3,Human,315358244,386687235,212975.4675,453432.9725,213478.36,452435.42,2
1391,7,10,Human,272042143,306240162#0,213484.675,452457.545,211642.94,452890.83,2
1393,4,55,Human,-306240162#1,176550249#4,211638.505,452888.985,212840.87,452415.74,1
1397,7,10,Human,272042143,306240162#0,213484.675,452457.545,211642.94,452890.83,2
1397,8,9,Human,266565295#5,201238729#3,213807.23,452252.93,211438.31,452110.43,2
1398,7,9,Human,272042143,201238729#3,213484.675,452457.545,211438.31,452110.43,2
1401,17,3,Human,-18809673#6,386687235,211318.32,451074.855,213478.36,452435.42,2
1403,8,10,Human,266565295#5,306240162#0,213807.23,452252.93,211642.94,452890.83,2
1403,7,10,Human,272042143,306240162#0,213484.675,452457.545,211642.94,452890.83,2
1404,8,99,Human,266565295#5,-26677542#1,213807.23,452252.93,212872.935,453060.105,1
1404,0,2,Human,315358244,32978638#0,212975.4675,453432.9725,213633.66,451984.92,2
1405,7,10,Human,272042143,306240162#0,213484.675,452457.545,211642.94,452890.83,2
1408,8,9,Human,266565295#5,201238729#3,213807.23,452252.93,211438.31,452110.43,2
1409,7,10,Human,272042143,306240162#0,213484.675,452457.545,211642.94,452890.83,2
1409,105,1,Human,25190140#1,-128361102#1,212564.64,451219.615,211388.46,451952.25,2
1410,7,10,Human,272042143,306240162#0,213484.675,452457.545,211642.94,452890.83,2
1412,106,5,Human,-32124743,-266565295#5,213137.68,451705.44,213811.85,452244.51,2
1412,8,2,Human,266565295#5,32978638#0,213807.23,452252.93,213633.66,451984.92,2
1412,7,9,Human,272042143,201238729#3,213484.675,452457.545,211438.31,452110.43,2
1414,7,9,Human,272042143,201238729#3,213484.675,452457.545,211438.31,452110.43,2
1414,11,20,Human,128361109#1,272042145,211442.47,452097.55,213478.39,452442.76,7
1415,50,9,Human,-24634411,201238729#3,212931.69,452439.76,211438.31,452110.43,2
1415,7,9,Human,272042143,201238729#3,213484.675,452457.545,211438.31,452110.43,2
1416,16,9,Human,-32978638#0,201238729#3,213640.75,451987.935,211438.31,452110.43,7
1417,11,2,Human,128361109#1,32978638#0,211442.47,452097.55,213633.66,451984.92,7
1417,7,10,Human,272042143,306240162#0,213484.675,452457.545,211642.94,452890.83,2
1419,7,9,Human,272042143,201238729#3,213484.675,452457.545,211438.31,452110.43,2
1419,107,20,Human,23166741#5,272042145,213013.61,452486.19,213478.39,452442.76,2
1420,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,2
1421,7,9,Human,272042143,201238729#3,213484.675,452457.545,211438.31,452110.43,2
1421,11,20,Human,128361109#1,272042145,211442.47,452097.55,213478.39,452442.76,7
1422,7,100,Human,272042143,201950247#6,213484.675,452457.545,213171.76,452602.06,1
1424,7,10,Human,272042143,306240162#0,213484.675,452457.545,211642.94,452890.83,2
1425,16,4,Human,-32978638#0,399835085#1,213640.75,451987.935,212001.44,453157.175,1
1426,7,9,Human,272042143,201238729#3,213484.675,452457.545,211438.31,452110.43,2
1426,11,20,Human,128361109#1,272042145,211442.47,452097.55,213478.39,452442.76,7
1428,108,4,Human,25117391#0,399835085#1,212300.41,452881.115,212001.44,453157.175,1
1428,7,9,Human,272042143,201238729#3,213484.675,452457.545,211438.31,452110.43,2
1430,11,20,Human,128361109#1,272042145,211442.47,452097.55,213478.39,452442.76,7
1431,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,2
1431,49,2,Human,-201950247#0,32978638#0,213053.065,452789.84,213633.66,451984.92,2
1434,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,2
1435,1,10,Human,10425609#0,306240162#0,213091.635,451303.575,211642.94,452890.83,2
1436,11,20,Human,128361109#1,272042145,211442.47,452097.55,213478.39,452442.76,7
1436,1,1,Human,10425609#0,-128361102#1,213091.635,451303.575,211388.46,451952.25,2
1437,11,20,Human,128361109#1,272042145,211442.47,452097.55,213478.39,452442.76,7
1442,17,5,Human,-18809673#6,-266565295#5,211318.32,451074.855,213811.85,452244.51,2
1442,11,2,Human,128361109#1,32978638#0,211442.47,452097.55,213633.66,451984.92,7
1444,11,20,Human,128361109#1,272042145,211442.47,452097.55,213478.39,452442.76,7
1444,1,1,Human,10425609#0,-128361102#1,213091.635,451303.575,211388.46,451952.25,2
1446,1,1,Human,10425609#0,-128361102#1,213091.635,451303.575,211388.46,451952.25,2
1447,11,20,Human,128361109#1,272042145,211442.47,452097.55,213478.39,452442.76,7
1450,11,20,Human,128361109#1,272042145,211442.47,452097.55,213478.39,452442.76,7
1453,11,2,Human,128361109#1,32978638#0,211442.47,452097.55,213633.66,451984.92,7
1454,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,2
1455,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,2
1456,11,20,Human,128361109#1,272042145,211442.47,452097.55,213478.39,452442.76,7
1457,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,2
1458,11,4,Human,128361109#1,399835085#1,211442.47,452097.55,212001.44,453157.175,7
1463,1,10,Human,10425609#0,306240162#0,213091.635,451303.575,211642.94,452890.83,2
1464,8,9,Human,266565295#5,201238729#3,213807.23,452252.93,211438.31,452110.43,2
1465,11,20,Human,128361109#1,272042145,211442.47,452097.55,213478.39,452442.76,7
1466,8,10,Human,266565295#5,306240162#0,213807.23,452252.93,211642.94,452890.83,2
1467,8,10,Human,266565295#5,306240162#0,213807.23,452252.93,211642.94,452890.83,2
1468,8,10,Human,266565295#5,306240162#0,213807.23,452252.93,211642.94,452890.83,2
1469,11,20,Human,128361109#1,272042145,211442.47,452097.55,213478.39,452442.76,7
1470,8,9,Human,266565295#5,201238729#3,213807.23,452252.93,211438.31,452110.43,2
1470,11,20,Human,128361109#1,272042145,211442.47,452097.55,213478.39,452442.76,7
1470,1,1,Human,10425609#0,-128361102#1,213091.635,451303.575,211388.46,451952.25,2
1473,19,3,Human,-26677542#0,386687235,212861.46,453069.875,213478.36,452435.42,2
1474,0,3,Human,315358244,386687235,212975.4675,453432.9725,213478.36,452435.42,2
1475,0,2,Human,315358244,32978638#0,212975.4675,453432.9725,213633.66,451984.92,2
1476,1,1,Human,10425609#0,-128361102#1,213091.635,451303.575,211388.46,451952.25,2
1478,0,2,Human,315358244,32978638#0,212975.4675,453432.9725,213633.66,451984.92,2
1480,0,3,Human,315358244,386687235,212975.4675,453432.9725,213478.36,452435.42,2
1481,49,9,Human,-201950247#0,201238729#3,213053.065,452789.84,211438.31,452110.43,2
1482,109,20,Human,-224892339#3,272042145,212059.575,452797.085,213478.39,452442.76,2
1487,8,9,Human,266565295#5,201238729#3,213807.23,452252.93,211438.31,452110.43,2
1487,7,10,Human,272042143,306240162#0,213484.675,452457.545,211642.94,452890.83,2
1488,0,101,Human,315358244,-201238718#1,212975.4675,453432.9725,212868.26,452367.03,2
1489,32,2,Human,-24634509#7,32978638#0,212847.145,452042.39,213633.66,451984.92,2
1490,0,2,Human,315358244,32978638#0,212975.4675,453432.9725,213633.66,451984.92,2
1491,7,10,Human,272042143,306240162#0,213484.675,452457.545,211642.94,452890.83,2
1492,0,102,Human,315358244,53396619#3,212975.4675,453432.9725,213145.99,452689.835,1
1492,0,2,Human,315358244,32978638#0,212975.4675,453432.9725,213633.66,451984.92,2
1496,1,1,Human,10425609#0,-128361102#1,213091.635,451303.575,211388.46,451952.25,2
1497,0,12,Human,315358244,447569997#1,212975.4675,453432.9725,213435.6,452999.15,2
1498,8,9,Human,266565295#5,201238729#3,213807.23,452252.93,211438.31,452110.43,2
1500,110,10,Human,-233675413#0,306240162#0,212476.12,451690.46,211642.94,452890.83,2
1501,7,10,Human,272042143,306240162#0,213484.675,452457.545,211642.94,452890.83,2
1501,17,5,Human,-18809673#6,-266565295#5,211318.32,451074.855,213811.85,452244.51,2
1503,7,10,Human,272042143,306240162#0,213484.675,452457.545,211642.94,452890.83,2
1503,16,10,Human,-32978638#0,306240162#0,213640.75,451987.935,211642.94,452890.83,2
1505,17,5,Human,-18809673#6,-266565295#5,211318.32,451074.855,213811.85,452244.51,2
1506,17,5,Human,-18809673#6,-266565295#5,211318.32,451074.855,213811.85,452244.51,2
1517,11,20,Human,128361109#1,272042145,211442.47,452097.55,213478.39,452442.76,7
1517,37,81,Human,201201935#0,-201963522#3,211141.53,451674.18,211680.385,451397.68,2
1518,1,1,Human,10425609#0,-128361102#1,213091.635,451303.575,211388.46,451952.25,2
1519,1,10,Human,10425609#0,306240162#0,213091.635,451303.575,211642.94,452890.83,2
1520,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,2
1521,11,20,Human,128361109#1,272042145,211442.47,452097.55,213478.39,452442.76,7
1521,1,10,Human,10425609#0,306240162#0,213091.635,451303.575,211642.94,452890.83,2
1523,11,20,Human,128361109#1,272042145,211442.47,452097.55,213478.39,452442.76,7
1523,1,1,Human,10425609#0,-128361102#1,213091.635,451303.575,211388.46,451952.25,2
1526,11,20,Human,128361109#1,272042145,211442.47,452097.55,213478.39,452442.76,7
1528,11,2,Human,128361109#1,32978638#0,211442.47,452097.55,213633.66,451984.92,7
1531,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,2
1535,4,20,Human,-306240162#1,272042145,211638.505,452888.985,213478.39,452442.76,2
1536,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,2
1538,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,2
1539,11,5,Human,128361109#1,-266565295#5,211442.47,452097.55,213811.85,452244.51,7
1539,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,2
1543,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,2
1545,77,3,Human,-40888356#6,386687235,212389.775,452327.155,213478.36,452435.42,2
1545,17,5,Human,-18809673#6,-266565295#5,211318.32,451074.855,213811.85,452244.51,2
1546,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,2
1548,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,2
1548,1,1,Human,10425609#0,-128361102#1,213091.635,451303.575,211388.46,451952.25,2
1549,24,1,Human,-160314345#5,-128361102#1,213480.015,452304.825,211388.46,451952.25,2
1549,4,2,Human,-306240162#1,32978638#0,211638.505,452888.985,213633.66,451984.92,2
1550,57,20,Human,176550249#0,272042145,211922.89,452213.87,213478.39,452442.76,2
1555,68,10,Human,24634411,306240162#0,213043.62,452220.67,211642.94,452890.83,2
1557,8,10,Human,266565295#5,306240162#0,213807.23,452252.93,211642.94,452890.83,2
1558,111,3,Human,28319300#0,386687235,212350.62,452822.42,213478.36,452435.42,2
1558,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,2
1559,4,2,Human,-306240162#1,32978638#0,211638.505,452888.985,213633.66,451984.92,2
1561,112,10,Human,-201950263#10,306240162#0,212986.375,453340.595,211642.94,452890.83,2
1562,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,2
1563,47,3,Human,315392062#0,386687235,213156.245,451990.345,213478.36,452435.42,2
1564,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,2
1566,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,2
1574,0,2,Human,315358244,32978638#0,212975.4675,453432.9725,213633.66,451984.92,2
1578,1,1,Human,10425609#0,-128361102#1,213091.635,451303.575,211388.46,451952.25,2
1580,1,1,Human,10425609#0,-128361102#1,213091.635,451303.575,211388.46,451952.25,2
1580,13,4,Human,-447569998#1,399835085#1,213434.54,453008.69,212001.44,453157.175,1
1582,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,2
1583,113,10,Human,-24634517#3,306240162#0,212047.175,451832.05,211642.94,452890.83,2
1584,114,3,Human,-201201945#6,386687235,212473.23,452736.995,213478.36,452435.42,2
1585,4,2,Human,-306240162#1,32978638#0,211638.505,452888.985,213633.66,451984.92,2
1586,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,2
1589,42,9,Human,24634513#0,201238729#3,212250.8,452064.83,211438.31,452110.43,2
1589,4,90,Human,-306240162#1,40888359,211638.505,452888.985,212454.955,452765.495,1
1591,115,2,Human,-40888351#2,32978638#0,213197.235,452922.725,213633.66,451984.92,2
1591,0,2,Human,315358244,32978638#0,212975.4675,453432.9725,213633.66,451984.92,2
1591,16,4,Human,-32978638#0,399835085#1,213640.75,451987.935,212001.44,453157.175,1
1592,16,9,Human,-32978638#0,201238729#3,213640.75,451987.935,211438.31,452110.43,2
1594,0,2,Human,315358244,32978638#0,212975.4675,453432.9725,213633.66,451984.92,2
1594,16,9,Human,-32978638#0,201238729#3,213640.75,451987.935,211438.31,452110.43,2
1596,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,2
1596,16,9,Human,-32978638#0,201238729#3,213640.75,451987.935,211438.31,452110.43,2
1599,17,5,Human,-18809673#6,-266565295#5,211318.32,451074.855,213811.85,452244.51,2
1601,16,9,Human,-32978638#0,201238729#3,213640.75,451987.935,211438.31,452110.43,2
1602,16,103,Human,-32978638#0,-201201945#0.78,213640.75,451987.935,212829.9,452448.0,2
1604,116,10,Human,173203413#0,306240162#0,212502.855,452508.195,211642.94,452890.83,2
1604,16,4,Human,-32978638#0,399835085#1,213640.75,451987.935,212001.44,453157.175,1
1604,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,7
1606,11,20,Human,128361109#1,272042145,211442.47,452097.55,213478.39,452442.76,7
1607,8,2,Human,266565295#5,32978638#0,213807.23,452252.93,213633.66,451984.92,2
1607,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,2
1608,117,3,Human,32395327#0,386687235,211678.79,451517.33,213478.36,452435.42,2
1608,11,20,Human,128361109#1,272042145,211442.47,452097.55,213478.39,452442.76,7
1609,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,7
1611,11,20,Human,128361109#1,272042145,211442.47,452097.55,213478.39,452442.76,7
1613,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,7
1614,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,7
1615,1,1,Human,10425609#0,-128361102#1,213091.635,451303.575,211388.46,451952.25,2
1616,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,7
1616,1,1,Human,10425609#0,-128361102#1,213091.635,451303.575,211388.46,451952.25,2
1618,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,7
1618,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,2
1619,11,3,Human,128361109#1,386687235,211442.47,452097.55,213478.36,452435.42,7
1621,1,1,Human,10425609#0,-128361102#1,213091.635,451303.575,211388.46,451952.25,2
1621,0,2,Human,315358244,32978638#0,212975.4675,453432.9725,213633.66,451984.92,2
1621,4,3,Human,-306240162#1,386687235,211638.505,452888.985,213478.36,452435.42,2
1622,118,10,Human,-54169231#0,306240162#0,212886.475,452799.205,211642.94,452890.83,2
1622,0,3,Human,315358244,386687235,212975.4675,453432.9725,213478.36,452435.42,2
1624,119,1,Human,31860333#0,-128361102#1,211972.66,451485.305,211388.46,451952.25,2
1626,0,3,Human,315358244,386687235,212975.4675,453432.9725,213478.36,452435.42,2
1631,1,1,Human,10425609#0,-128361102#1,213091.635,451303.575,211388.46,451952.25,2
1632,4,4,Human,-306240162#1,399835085#1,211638.505,452888.985,212001.44,453157.175,1
1641,98,2,Human,201201945#3,32978638#0,212623.01,452632.065,213633.66,451984.92,2
1642,21,10,Human,24599188#0.94,306240162#0,213342.76,451641.085,211642.94,452890.83,2
1644,21,9,Human,24599188#0.94,201238729#3,213342.76,451641.085,211438.31,452110.43,2
1648,4,104,Human,-306240162#1,24634507,211638.505,452888.985,213104.35,451858.955,2
1649,1,1,Human,10425609#0,-128361102#1,213091.635,451303.575,211388.46,451952.25,2
1650,21,10,Human,24599188#0.94,306240162#0,213342.76,451641.085,211642.94,452890.83,2
1652,21,9,Human,24599188#0.94,201238729#3,213342.76,451641.085,211438.31,452110.43,2
1654,4,2,Human,-306240162#1,32978638#0,211638.505,452888.985,213633.66,451984.92,2
1654,21,10,Human,24599188#0.94,306240162#0,213342.76,451641.085,211642.94,452890.83,2
